2017/06/15 00:50:02 [error] 24787#0: *7 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/css/animate.min.css" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/css/animate.min.css HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/dashboard"
2017/06/15 00:50:02 [error] 24787#0: *6 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/css/light-bootstrap-dashboard.css" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/css/light-bootstrap-dashboard.css HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/dashboard"
2017/06/15 00:50:02 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/css/pe-icon-7-stroke.css" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/css/pe-icon-7-stroke.css HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/dashboard"
2017/06/15 00:50:02 [error] 24787#0: *5 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/jquery-1.10.2.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/jquery-1.10.2.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/dashboard"
2017/06/15 00:50:02 [error] 24787#0: *4 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/bootstrap-checkbox-radio-switch.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/bootstrap-checkbox-radio-switch.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/dashboard"
2017/06/15 00:50:02 [error] 24787#0: *2 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/bootstrap.min.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/bootstrap.min.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/dashboard"
2017/06/15 00:50:02 [error] 24787#0: *7 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/chartist.min.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/chartist.min.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/dashboard"
2017/06/15 00:50:02 [error] 24787#0: *6 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/bootstrap-notify.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/bootstrap-notify.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/dashboard"
2017/06/15 00:50:02 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/light-bootstrap-dashboard.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/light-bootstrap-dashboard.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/dashboard"
2017/06/15 00:50:02 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/jquery-1.10.2.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/jquery-1.10.2.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/dashboard"
2017/06/15 00:50:02 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/bootstrap.min.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/bootstrap.min.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/dashboard"
2017/06/15 00:50:02 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/bootstrap-checkbox-radio-switch.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/bootstrap-checkbox-radio-switch.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/dashboard"
2017/06/15 00:50:02 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/chartist.min.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/chartist.min.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/dashboard"
2017/06/15 00:50:02 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/bootstrap-notify.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/bootstrap-notify.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/dashboard"
2017/06/15 00:50:02 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/light-bootstrap-dashboard.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/light-bootstrap-dashboard.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/dashboard"
